id,grade,question,survey_id
4124,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,124
4125,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,125
4126,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,126
4127,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,127
4128,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,128
4129,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,129
4130,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,130
4131,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,131
4132,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,132
4133,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,133
4134,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,134
4135,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,135
4136,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,136
4137,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,137
4138,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,138
4139,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,139
4140,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,140
4141,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,141
4142,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,142
4143,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,143
4144,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,144
4145,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,145
4146,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,146
4147,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,147
4148,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,148
4149,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,149
4150,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,150
4151,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,151
4152,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,152
4153,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,153
4154,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,154
4155,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,155
4156,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,156
4157,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,157
4158,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,158
4159,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,159
4160,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,160
4161,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,161
4162,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,162
4163,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,163
4164,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,164
4165,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,165
4166,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,166
4167,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,167
4168,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,168
4169,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,169
4170,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,170
4171,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,171
4172,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,172
4173,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,173
4174,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,174
4175,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,175
4176,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,176
4177,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,177
4178,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,178
4179,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,179
4180,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,180
4181,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,181
4182,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,182
4183,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,183
4184,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,184
4185,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,185
4186,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,186
4187,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,187
4188,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,188
4189,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,189
4190,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,190
4191,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,191
4192,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,192
4193,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,193
4194,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,194
4195,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,195
4196,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,196
4197,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,197
4198,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,198
4199,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,199
4200,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,200
4201,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,201
4202,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,202
4203,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,203
4204,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,204
4205,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,205
4206,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,206
4207,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,207
4208,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,208
4209,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,209
4210,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,210
4211,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,211
4212,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,212
4213,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,213
4214,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,214
4215,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,215
4216,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,216
4217,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,217
4218,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,218
4219,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,219
4220,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,220
4221,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,221
4222,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,222
4223,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,223
4224,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,224
4225,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,225
4226,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,226
4227,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,227
4228,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,228
4229,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,229
4230,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,230
4231,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,231
4232,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,232
4233,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,233
4234,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,234
4235,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,235
4236,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,236
4237,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,237
4238,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,238
4239,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,239
4240,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,240
4241,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,241
4242,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,242
4243,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,243
4244,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,244
4245,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,245
4246,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,246
4247,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,247
4248,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,248
4249,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,249
4250,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,250
4251,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,251
4252,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,252
4253,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,253
4254,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,254
4255,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,255
4256,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,256
4257,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,257
4258,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,258
4259,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,259
4260,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,260
4261,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,261
4262,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,262
4263,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,263
4264,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,264
4265,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,265
4266,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,266
4267,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,267
4268,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,268
4269,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,269
4270,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,270
4271,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,271
4272,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,272
4273,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,273
4274,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,274
4275,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,275
4276,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,276
4277,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,277
4278,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,278
4279,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,279
4280,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,280
4281,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,281
4282,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,282
4283,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,283
4284,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,284
4285,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,285
4286,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,286
4287,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,287
4288,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,288
4289,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,289
4290,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,290
4291,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,291
4292,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,292
4293,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,293
4294,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,294
4295,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,295
4296,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,296
4297,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,297
4298,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,298
4299,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,299
4300,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,300
4301,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,301
4302,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,302
4303,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,303
4304,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,304
4305,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,305
4306,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,306
4307,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,307
4308,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,308
4309,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,309
4310,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,310
4311,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,311
4312,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,312
4313,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,313
4314,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,314
4315,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,315
4316,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,316
4317,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,317
4318,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,318
4319,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,319
4320,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,320
4321,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,321
4322,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,322
4323,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,323
4324,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,324
4325,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,325
4326,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,326
4327,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,327
4328,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,328
4329,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,329
4330,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,330
4331,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,331
4332,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,332
4333,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,333
4334,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,334
4335,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,335
4336,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,336
4337,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,337
4338,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,338
4339,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,339
4340,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,340
4341,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,341
4342,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,342
4343,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,343
4344,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,344
4345,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,345
4346,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,346
4347,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,347
4348,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,348
4349,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,349
4350,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,350
4351,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,351
4352,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,352
4353,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,353
4354,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,354
4355,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,355
4356,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,356
4357,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,357
4358,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,358
4359,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,359
4360,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,360
4361,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,361
4362,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,362
4363,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,363
4364,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,364
4365,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,365
4366,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,366
4367,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,367
4368,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,368
4369,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,369
4370,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,370
4371,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,371
4372,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,372
4373,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,373
4374,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,374
4375,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,375
4376,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,376
4377,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,377
4378,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,378
4379,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,379
4380,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,380
4381,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,381
4382,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,382
4383,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,383
4384,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,384
4385,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,385
4386,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,386
4387,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,387
4388,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,388
4389,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,389
4390,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,390
4391,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,391
4392,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,392
4393,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,393
4394,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,394
4395,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,395
4396,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,396
4397,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,397
4398,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,398
4399,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,399
4400,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,400
4401,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,401
4402,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,402
4403,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,403
4404,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,404
4405,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,405
4406,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,406
4407,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,407
4408,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,408
4409,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,409
4410,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,410
4411,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,411
4412,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,412
4413,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,413
4414,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,414
4415,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,415
4416,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,416
4417,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,417
4418,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,418
4419,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,419
4420,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,420
4421,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,421
4422,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,422
4423,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,423
4424,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,424
4425,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,425
4426,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,426
4427,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,427
4428,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,428
4429,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,429
4430,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,430
4431,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,431
4432,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,432
4433,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,433
4434,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,434
4435,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,435
4436,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,436
4437,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,437
4438,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,438
4439,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,439
4440,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,440
4441,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,441
4442,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,442
4443,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,443
4444,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,444
4445,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,445
4446,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,446
4447,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,447
4448,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,448
4449,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,449
4450,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,450
4451,2,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,451
4452,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,452
4453,1,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,453
4454,4,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,454
4455,5,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,455
4456,3,Czy nauczyciel byÅ‚ przygotowany do zajÄ™Ä‡?,456
